,종목코드,종목명,fullCode
3240,A404120,TIMEFOLIO 탄소중립액티브,KR7404120008
3241,A404260,KODEX KRX기후변화솔루션,KR7404260002
3242,A404470,HANARO KRX기후변화솔루션,KR7404470007
3243,A404540,TIGER KRX기후변화솔루션,KR7404540007
3244,A404650,SOL KRX기후변화솔루션,KR7404650004
3245,A404950,DB금융스팩10호,KR7404950008
3246,A404990,신한서부티엔디리츠,KR7404990004
3247,A405000,플라즈맵,KR7405000001
3248,A405100,큐알티,KR7405100009
3249,A405350,IBKS제17호스팩,KR7405350000
3250,A405640,신한제9호스팩,KR7405640004
3251,A405920,나라셀라,KR7405920000
3252,A406760,하나금융21호스팩,KR7406760009
3253,A407160,MASTER 테크미디어텔레콤액티브,KR7407160001
3254,A407170,MASTER 스마트커머스액티브,KR7407170000
3255,A407300,HANARO Fn골프테마,KR7407300003
3256,A407310,HANARO 200 TOP10,KR7407310002
3257,A407400,꿈비,KR7407400001
3258,A407820,에셋플러스 코리아플랫폼액티브,KR7407820000
3259,A407830,에셋플러스 글로벌플랫폼액티브,KR7407830009
3260,A408900,스튜디오미르,KR7408900009
3261,A408920,메쎄이상,KR7408920007
3262,A409570,한국제10호스팩,KR7409570009
3263,A409810,KODEX 미국나스닥100선물인버스(H),KR7409810009
3264,A409820,KODEX 미국나스닥100레버리지(합성 H),KR7409820008
3265,A410870,TIMEFOLIO K컬처액티브,KR7410870000
3266,A411050,ACE 글로벌메타버스테크액티브,KR7411050008
3267,A411060,ACE KRX금현물,KR7411060007
3268,A411080,샌즈랩,KR7411080005
3269,A411420,KODEX 미국메타버스나스닥액티브,KR7411420003
3270,A411540,SOL 200 Top10,KR7411540008
3271,A411720,KBSTAR 글로벌메타버스Moorgate,KR7411720006
3272,A411860,KOSEF 독일DAX,KR7411860000
3273,A412350,레이저쎌,KR7412350001
3274,A412560,TIGER KRX BBIG K-뉴딜레버리지,KR7412560005
3275,A412570,TIGER KRX2차전지K-뉴딜레버리지,KR7412570004
3276,A412770,TIGER 글로벌메타버스액티브,KR7412770000
3277,A412930,미래에셋비전스팩1호,KR7412930000
3278,A413220,SOL 차이나태양광CSI(합성),KR7413220005
3279,A413300,티엘엔지니어링,KR7413300005
3280,A413600,키움제6호스팩,KR7413600008
3281,A413630,유진스팩8호,KR7413630005
3282,A413930,WOORI AI ESG액티브,KR7413930009
3283,A414270,ACE G2전기차&자율주행액티브,KR7414270009
3284,A414780,TIGER 차이나과창판STAR50(합성),KR7414780007
3285,A415340,KODEX 차이나과창판STAR50(합성),KR7415340009
3286,A415580,상상인제3호스팩,KR7415580000
3287,A415760,SOL 차이나육성산업액티브(합성),KR7415760008
3288,A415920,ARIRANG 글로벌희토류전략자원기업MV,KR7415920008
3289,A416090,ACE 중국과창판STAR50,KR7416090009
3290,A417010,나노팀,KR7417010006
3291,A417180,핑거스토리,KR7417180007
3292,A417310,코람코더원리츠,KR7417310000
3293,A417450,KBSTAR 글로벌수소경제Indxx,KR7417450004
3294,A417500,제이아이테크,KR7417500006
3295,A417630,TIGER KEDI혁신기업ESG30,KR7417630001
3296,A417790,트루엔,KR7417790003
3297,A417840,저스템,KR7417840006
3298,A417860,오브젠,KR7417860004
3299,A417970,모델솔루션,KR7417970001
3300,A418170,하나금융22호스팩,KR7418170007
3301,A418210,신한제10호스팩,KR7418210001
3302,A418420,라온텍,KR7418420006
3303,A418550,제이오,KR7418550000
3304,A418660,TIGER 미국나스닥100레버리지(합성),KR7418660007
3305,A418670,TIGER 글로벌사이버보안INDXX,KR7418670006
3306,A419050,삼기이브이,KR7419050000
3307,A419080,엔젯,KR7419080007
3308,A419120,산돌,KR7419120001
3309,A419170,HANARO 미국메타버스iSelect,KR7419170006
3310,A419270,신영스팩7호,KR7419270004
3311,A419420,KODEX 미국클린에너지나스닥,KR7419420005
3312,A419430,KODEX 차이나2차전지MSCI(합성),KR7419430004
3313,A419530,SAMG엔터,KR7419530001
3314,A419540,비스토스,KR7419540000
3315,A419650,ARIRANG 글로벌수소&차세대연료전지MV,KR7419650007
3316,A419890,히어로즈 단기채권ESG액티브,KR7419890009
3317,A420770,기가비스,KR7420770000
3318,A421320,ARIRANG 우주항공&UAM iSelect,KR7421320003
3319,A421800,교보12호스팩,KR7421800004
3320,A422040,엔에이치스팩23호,KR7422040006
3321,A422260,VITA MZ소비액티브,KR7422260000
3322,A422420,KBSTAR 2차전지액티브,KR7422420000
3323,A423160,KODEX KOFR금리액티브(합성),KR7423160001
3324,A423170,SOL 한국형글로벌반도체액티브,KR7423170000
3325,A423920,TIGER 미국필라델피아반도체레버리지(합성),KR7423920008
3326,A424140,케이비제21호스팩,KR7424140002
3327,A424460,HANARO 글로벌워터MSCI(합성),KR7424460004
3328,A424760,벨로크,KR7424760007
3329,A424980,마이크로투나노,KR7424980001
3330,A425040,티이엠씨,KR7425040003
3331,A425290,삼성스팩6호,KR7425290004
3332,A425420,티에프이,KR7425420007
3333,A426020,TIMEFOLIO 미국S&P500액티브,KR7426020004
3334,A426030,TIMEFOLIO 미국나스닥100액티브,KR7426030003
3335,A426150,WOORI 대한민국국고채액티브,KR7426150009
3336,A426330,KOSEF 미국ETF산업STOXX,KR7426330007
3337,A426410,ARIRANG 미국대체투자Top10MV,KR7426410007
3338,A426550,IBKS제19호스팩,KR7426550000
3339,A427110,KBSTAR Fn창업투자회사,KR7427110002
3340,A427120,KBSTAR Fn플랫폼테마,KR7427120001
3341,A427950,하나금융23호스팩,KR7427950001
3342,A428510,KODEX 차이나메타버스액티브,KR7428510002
3343,A428560,KODEX 미국ETF산업Top10 Indxx,KR7428560007
3344,A429000,TIGER 미국S&P500배당귀족,KR7429000003
3345,A429010,TIGER 미국나스닥넥스트100,KR7429010002
3346,A429600,바이오템,KR7429600000
3347,A429740,ARIRANG K리츠Fn,KR7429740004
3348,A429760,ARIRANG 미국S&P500,KR7429760002
3349,A429870,히어로즈 리츠이지스액티브,KR7429870009
3350,A429980,SOL 한국형글로벌전기차&2차전지액티브,KR7429980006
3351,A429990,SOL 한국형글로벌플랫폼&메타버스액티브,KR7429990005
3352,A430220,신영스팩8호,KR7430220004
3353,A430230,하나금융24호스팩,KR7430230003
3354,A430460,한화플러스제3호스팩,KR7430460006
3355,A430500,KOSEF 물가채KIS,KR7430500009
3356,A430700,유안타제9호스팩,KR7430700005
3357,A432320,KB스타리츠,KR7432320000
3358,A432600,KBSTAR 국채선물3년,KR7432600005
3359,A432840,HANARO 미국S&P500,KR7432840007
3360,A432850,HANARO 글로벌백신치료제MSCI,KR7432850006
3361,A433220,에셋플러스 글로벌대장장이액티브,KR7433220001
3362,A433250,UNICORN R&D 액티브,KR7433250008
3363,A433330,SOL 미국S&P500,KR7433330008
3364,A433500,ACE 원자력테마딥서치,KR7433500006
3365,A433530,키움제7호스팩,KR7433530003
3366,A433850,ARIRANG TDF2030액티브,KR7433850005
3367,A433860,ARIRANG TDF2040액티브,KR7433860004
3368,A433870,ARIRANG TDF2050액티브,KR7433870003
3369,A433880,ARIRANG TDF2060액티브,KR7433880002
3370,A433970,KODEX TDF2030액티브,KR7433970001
3371,A433980,KODEX TDF2040액티브,KR7433980000
3372,A433990,두루안,KR7433990009
3373,A434060,KODEX TDF2050액티브,KR7434060000
3374,A434190,탈로스,KR7434190005
3375,A434480,모니터랩,KR7434480000
3376,A434730,HANARO 원자력iSelect,KR7434730008
3377,A434960,대신343 K200,KR7434960001
3378,A435040,ACE 글로벌브랜드TOP10블룸버그,KR7435040001
3379,A435380,유안타제10호스팩,KR7435380001
3380,A435420,TIGER 미국나스닥100TR채권혼합Fn,KR7435420005
3381,A435530,히어로즈 TDF2030액티브,KR7435530001
3382,A435540,히어로즈 TDF2040액티브,KR7435540000
3383,A435550,히어로즈 TDF2050액티브,KR7435550009
3384,A435620,하나금융25호스팩,KR7435620000
3385,A435870,에스케이증권제8호스팩,KR7435870001
3386,A436140,SOL 종합채권(AA-이상)액티브,KR7436140008
3387,A436180,ARIRANG K-유니콘투자기업액티브,KR7436180004
3388,A436530,케이비제22호스팩,KR7436530000
3389,A436610,한국제11호스팩,KR7436610000
3390,A437070,KODEX 아시아달러채권SRI플러스액티브,KR7437070006
3391,A437080,KODEX 미국종합채권SRI액티브(H),KR7437080005
3392,A437350,KBSTAR 미국단기투자등급회사채액티브,KR7437350002
3393,A437370,KBSTAR 글로벌농업경제MV,KR7437370000
3394,A437550,히어로즈 글로벌리츠이지스액티브,KR7437550007
3395,A437780,엔에이치스팩24호,KR7437780000
3396,A438080,ACE 미국S&P500채권혼합액티브,KR7438080004
3397,A438100,ACE 미국나스닥100채권혼합액티브,KR7438100000
3398,A438210,ARIRANG 글로벌인공지능산업MV,KR7438210007
3399,A438220,대신밸런스제13호스팩,KR7438220006
3400,A438320,TIGER 차이나항셍테크레버리지(합성 H),KR7438320004
3401,A438330,TIGER 투자등급회사채액티브,KR7438330003
3402,A438560,SOL 국고채3년,KR7438560005
3403,A438570,SOL 국고채10년,KR7438570004
3404,A438580,엔에이치스팩25호,KR7438580003
3405,A438740,마이다스 KoreaStock중소형액티브,KR7438740003
3406,A438900,HANARO Fn K-푸드,KR7438900003
3407,A439090,마녀공장,KR7439090002
3408,A439250,삼성스팩7호,KR7439250002
3409,A439410,엔에이치스팩26호,KR7439410002
3410,A439730,IBKS제20호스팩,KR7439730003
3411,A439860,KODEX ESG종합채권(A-이상)액티브,KR7439860008
3412,A439870,KODEX 국고채30년액티브,KR7439870007
3413,A440200,케이비제23호스팩,KR7440200004
3414,A440340,TIGER 글로벌멀티에셋TIF액티브,KR7440340008
3415,A440640,ACE 단기채권알파액티브,KR7440640001
3416,A440650,ACE 미국달러단기채권액티브,KR7440650000
3417,A440790,교보13호스팩,KR7440790004
3418,A440820,엔에이치스팩27호,KR7440820009
3419,A440910,WOORI 미국S&P우주항공&디펜스,KR7440910008
3420,A441270,파인엠텍,KR7441270006
3421,A441330,KOSEF 차이나A50커넥트MSCI,KR7441330008
3422,A441540,HANARO Fn조선해운,KR7441540002
3423,A441640,KODEX 미국배당프리미엄액티브,KR7441640000
3424,A441680,TIGER 미국나스닥100커버드콜(합성),KR7441680006
3425,A441800,TIMEFOLIO Korea플러스배당액티브,KR7441800000
3426,A442090,에셋플러스 코리아대장장이액티브,KR7442090007
3427,A442130,유진스팩9호,KR7442130001
3428,A442260,마이티 다이나믹퀀트액티브,KR7442260006
3429,A442310,대신밸런스제14호스팩,KR7442310009
3430,A442320,KBSTAR 글로벌원자력iSelect,KR7442320008
3431,A442550,KBSTAR TDF2030액티브,KR7442550000
3432,A442560,KBSTAR TDF2040액티브,KR7442560009
3433,A442570,KBSTAR TDF2050액티브,KR7442570008
3434,A442580,ARIRANG 글로벌D램반도체iSelect,KR7442580007
3435,A442770,IBKS제21호스팩,KR7442770004
3436,A442900,미래에셋드림스팩1호,KR7442900007
3437,A444200,SOL KEDI메가테크액티브,KR7444200000
3438,A444490,WOORI 미국S&P500,KR7444490007
3439,A445150,KODEX K-친환경선박액티브,KR7445150006
3440,A445290,KODEX K-로봇액티브,KR7445290000
3441,A445360,비엔케이제1호스팩,KR7445360001
3442,A445690,BNK 주주가치액티브,KR7445690001
3443,A445910,TIGER MKF배당귀족,KR7445910003
3444,A445930,KOSEF 차이나A50커넥트레버리지MSCI(합성H),KR7445930001
3445,A445950,KOSEF 차이나A50커넥트인버스MSCI(합성 H),KR7445950009
3446,A445970,신영스팩9호,KR7445970007
3447,A446070,유니드비티플러스,KR7446070005
3448,A446150,유안타제12호스팩,KR7446150005
3449,A446190,미래에셋비전스팩2호,KR7446190001
3450,A446600,카이바이오텍,KR7446600009
3451,A446690,KODEX 아시아반도체공급망exChina액티브,KR7446690000
3452,A446700,KBSTAR 배터리 리사이클링iSelect,KR7446700007
3453,A446720,SOL 미국배당다우존스,KR7446720005
3454,A446750,하나26호스팩,KR7446750002
3455,A446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,KR7446770000
3456,A446840,키움제8호스팩,KR7446840001
3457,A447430,ACE 주주환원가치주액티브,KR7447430000
3458,A447620,SOL 미국TOP5채권혼합40 Solactive,KR7447620006
3459,A447660,ARIRANG Apple채권혼합Fn,KR7447660002
3460,A447690,아이오바이오,KR7447690009
3461,A447770,TIGER 테슬라채권혼합Fn,KR7447770009
3462,A447780,TIGER 23-12 국공채액티브,KR7447780008
3463,A447820,TIGER 24-10 회사채(A+이상)액티브,KR7447820002
3464,A448100,WOORI 200,KR7448100008
3465,A448290,TIGER 미국S&P500TR(H),KR7448290007
3466,A448300,TIGER 미국나스닥100TR(H),KR7448300004
3467,A448310,KODEX 23-12 국고채액티브,KR7448310003
3468,A448320,KODEX 23-12 은행채(AA+이상)액티브,KR7448320002
3469,A448330,KODEX 삼성전자채권혼합Wise,KR7448330001
3470,A448370,하나27호스팩,KR7448370007
3471,A448490,HANARO 32-10 국고채액티브,KR7448490003
3472,A448510,HANARO 글로벌신재생에너지MSCI(합성),KR7448510008
3473,A448540,ACE 엔비디아채권혼합블룸버그,KR7448540005
3474,A448570,FOCUS AI코리아액티브,KR7448570002
3475,A448590,KBSTAR 23-11 회사채(AA-이상)액티브,KR7448590000
3476,A448600,KBSTAR 25-11 회사채(AA-이상)액티브,KR7448600007
3477,A448630,KBSTAR 삼성그룹Top3채권혼합블룸버그,KR7448630004
3478,A448730,삼성FN리츠,KR7448730002
3479,A448740,삼성스팩8호,KR7448740001
3480,A448760,IBKS제22호스팩,KR7448760009
3481,A448780,마이크로엔엑스,KR7448780007
3482,A448830,미래에셋비전스팩3호,KR7448830000
3483,A448870,ACE 23-12 회사채(AA-이상)액티브,KR7448870006
3484,A448880,ACE 24-12 회사채(AA-이상)액티브,KR7448880005
3485,A449020,유안타제13호스팩,KR7449020007
3486,A449170,TIGER KOFR금리액티브(합성),KR7449170000
3487,A449180,KODEX 미국S&P500(H),KR7449180009
3488,A449190,KODEX 미국나스닥100(H),KR7449190008
3489,A449450,ARIRANG K방산Fn,KR7449450006
3490,A449540,SOL 24-06 국고채액티브,KR7449540004
3491,A449580,KBSTAR 미국빅데이터Top3채권혼합iSelect,KR7449580000
3492,A449680,TIGER 한중전기차(합성),KR7449680008
3493,A449690,TIGER 한중반도체(합성),KR7449690007
3494,A449770,KOSEF 미국S&P500,KR7449770007
3495,A449780,KOSEF 미국S&P500(H),KR7449780006
3496,A450050,하이제8호스팩,KR7450050000
3497,A450120,KOSEF SK그룹대표주,KR7450120001
3498,A450140,코오롱모빌리티그룹,KR7450140009
3499,A45014K,코오롱모빌리티그룹우,KR745014K018
3500,A450180,KODEX 한중전기차(합성),KR7450180005
3501,A450190,KODEX 한중반도체(합성),KR7450190004
3502,A450410,엔에이치스팩28호,KR7450410006
3503,A450910,SOL 코스닥150,KR7450910005
3504,A451000,ARIRANG 종합채권(AA-이상)액티브,KR7451000004
3505,A451060,KTOP K200액티브,KR7451060008
3506,A451150,에셋플러스 글로벌영에이지액티브,KR7451150007
3507,A451530,TIGER 국고채30년스트립액티브,KR7451530000
3508,A451540,TIGER 종합채권(AA-이상)액티브,KR7451540009
3509,A451600,ARIRANG 국고채30년액티브,KR7451600001
3510,A451670,KBSTAR 국채30년레버리지KAP(합성),KR7451670004
3511,A451700,엔에이치스팩29호,KR7451700009
3512,A451800,한화리츠,KR7451800007
3513,A452250,ACE 미국30년국채선물레버리지(합성 H),KR7452250004
3514,A452260,한화갤러리아,KR7452260003
3515,A45226K,한화갤러리아우,KR745226K018
3516,A452360,SOL 미국배당다우존스(H),KR7452360001
3517,A452440,VITA 밸류알파액티브,KR7452440001
3518,A453010,ARIRANG KOFR금리,KR7453010001
3519,A453060,HANARO KOFR금리액티브(합성),KR7453060006
3520,A453080,KOSEF 미국나스닥100(H),KR7453080004
3521,A453330,KBSTAR 미국S&P500(H),KR7453330003
3522,A453340,현대그린푸드,KR7453340002
3523,A453530,TIGER 24-04 회사채(A+이상)액티브,KR7453530008
3524,A453540,TIGER 25-10 회사채(A+이상)액티브,KR7453540007
3525,A453630,KODEX 미국S&P500필수소비재,KR7453630006
3526,A453640,KODEX 미국S&P500헬스케어,KR7453640005
3527,A453650,KODEX 미국S&P500금융,KR7453650004
3528,A453660,KODEX 미국S&P500경기소비재,KR7453660003
3529,A453810,KODEX 인도Nifty50,KR7453810004
3530,A453820,KODEX 인도Nifty50레버리지(합성),KR7453820003
3531,A453850,ACE 미국30년국채액티브(H),KR7453850000
3532,A453870,TIGER 인도니프티50,KR7453870008
3533,A453950,TIGER TSMC밸류체인FACTSET,KR7453950008
3534,A454180,KOSEF 차이나내수소비TOP CSI,KR7454180001
3535,A454320,HANARO CAPEX설비투자iSelect,KR7454320003
3536,A454780,히어로즈 종합채권(AA-이상)액티브,KR7454780008
3537,A455030,KODEX 미국달러SOFR금리액티브(합성),KR7455030007
3538,A455250,KB제25호스팩,KR7455250001
3539,A455660,ACE 미국하이일드액티브(H),KR7455660001
3540,A455850,SOL 반도체소부장Fn,KR7455850008
3541,A455860,SOL 2차전지소부장Fn,KR7455860007
3542,A455890,KBSTAR 머니마켓액티브,KR7455890004
3543,A455960,KBSTAR 미국달러SOFR금리액티브(합성),KR7455960005
3544,A456040,OCI,KR7456040005
3545,A456100,HANARO 유로존국채25년플러스(합성 H),KR7456100007
3546,A456190,큐라켐,KR7456190008
3547,A456200,ARIRANG 미국달러SOFR금리액티브(합성),KR7456200005
3548,A456250,KODEX 유럽명품TOP10 STOXX,KR7456250000
3549,A456600,TIMEFOLIO 글로벌AI인공지능액티브,KR7456600006
3550,A456610,TIGER 미국달러SOFR금리액티브(합성),KR7456610005
3551,A456680,TIGER 차이나전기차레버리지(합성),KR7456680008
3552,A456880,ACE 미국달러SOFR금리(합성),KR7456880004
3553,A457190,이수스페셜티케미컬,KR7457190007
3554,A457480,ACE 테슬라밸류체인액티브,KR7457480002
3555,A457690,KODEX 33-06 국고채액티브,KR7457690006
3556,A457700,KODEX 53-09 국고채액티브,KR7457700003
3557,A457930,BNK 미래전략기술액티브,KR7457930006
3558,A457990,ARIRANG 태양광&ESS Fn,KR7457990000
3559,A458030,WOORI 단기국공채액티브,KR7458030004
3560,A458210,히어로즈 CD금리액티브(합성),KR7458210002
3561,A458250,TIGER 미국채30년스트립액티브(합성 H),KR7458250008
3562,A458260,TIGER 미국투자등급회사채액티브(H),KR7458260007
3563,A458730,TIGER 미국배당다우존스,KR7458730009
3564,A458750,TIGER 미국배당+3%프리미엄다우존스,KR7458750007
3565,A458760,TIGER 미국배당+7%프리미엄다우존스,KR7458760006
3566,A459370,SOL 유럽탄소배출권선물인버스ICE(H),KR7459370003
3567,A459560,KODEX 테슬라밸류체인FactSet,KR7459560009
3568,A459580,KODEX CD금리액티브(합성),KR7459580007
3569,A460270,히어로즈 미국달러SOFR금리액티브(합성),KR7460270002
3570,A460850,동국씨엠,KR7460850001
3571,A460860,동국제강,KR7460860000
3572,A461260,ACE 25-06 회사채(AA-이상)액티브,KR7461260002
3573,A461270,ACE 26-06 회사채(AA-이상)액티브,KR7461270001
3574,A900070,글로벌에스엠,KYG3931T1076
3575,A900100,애머릿지,USU652221081
3576,A900110,이스트아시아홀딩스,HK0000057197
3577,A900120,씨케이에이치,KYG2114A1094
3578,A900140,엘브이엠씨홀딩스,KYG5307W1015
3579,A900250,크리스탈신소재,KYG2115T1076
3580,A900260,로스웰,HK0000295359
3581,A900270,헝셩그룹,HK0000214814
3582,A900280,골든센츄리,KYG1990V1041
3583,A900290,GRT,HK0000307485
3584,A900300,오가닉티코스메틱,HK0000312568
3585,A900310,컬러레이,HK0000341732
3586,A900340,윙입푸드,HK0000449303
3587,A950110,SBI핀테크솔루션즈,KR8392070007
3588,A950130,엑세스바이오,KR8840090003
3589,A950140,잉글우드랩,KR8840110108
3590,A950160,코오롱티슈진,KR8840120008
3591,A950170,JTC,KR8392080006
3592,A950190,미투젠,KR8344390008
3593,A950200,소마젠,KR8840150005
3594,A950210,프레스티지바이오파마,KR8702070002
3595,A950220,네오이뮨텍,KR8840140006
3596,J52HAAA,미래HAAA한국전력콜,KRA521127CB3
3597,J52HAAM,미래HAAM네이버콜,KRA521138CB0
3598,J52HABA,미래HABA카카오콜,KRA521150CB5
3599,J52HABB,미래HABB카카오콜,KRA521151CB3
3600,J52HABK,미래HABKSK하이닉콜,KRA521159CB6
3601,J52HABV,미래HABV현대차콜,KRA521168CB7
3602,J52HACD,미래HACD기아콜,KRA521176CB0
3603,J52HAKV,미래HAKV삼성전자콜,KRA521111CC5
3604,J52HAKW,미래HAKW삼성전자콜,KRA521112CC3
3605,J52HALC,미래HALC삼성전자풋,KRA521218CC8
3606,J52HALN,미래HALN현대차콜,KRA521128CC9
3607,J52HALZ,미래HALZ한국전력풋,KRA521238CC6
3608,J52HAMJ,미래HAMJLG에너지콜,KRA521147CC9
3609,J52HAMN,미래HAMNLG에너지풋,KRA521251CC9
3610,J52HAPX,미래HAPX포스코퓨콜,KRA5211A5CC4
3611,J52HAQD,미래HAQD삼성엔지콜,KRA5211ABCC4
3612,J52HARK,미래HARKSK콜,KRA5211B7CC9
3613,J52HW95,미래HW95삼성전자콜,KRA521111CA9
3614,J52HW96,미래HW96삼성전자콜,KRA521112CA7
3615,J52HW97,미래HW97삼성전자콜,KRA521113CA5
3616,J52HX09,미래HX09LG에너지콜,KRA521125CA9
3617,J52HX23,미래HX23현대차콜,KRA521139CA0
3618,J52HX32,미래HX32기아콜,KRA521148CA1
3619,J52HX46,미래HX46SK하이닉콜,KRA521162CA2
3620,J52HX51,미래HX51삼성전기콜,KRA521167CA1
3621,J52HX55,미래HX55SK이노콜,KRA521171CA3
3622,J52HX63,미래HX63셀트리온콜,KRA521179CA6
3623,J52HX69,미래HX69삼성엔지콜,KRA521185CA3
3624,J52HX73,미래HX73엘지전자콜,KRA521189CA5
3625,J52HX81,미래HX81한국항공콜,KRA521197CA8
3626,J52HX85,미래HX85엘지디스콜,KRA5211A1CA7
3627,J52HX95,미래HX95카카오콜,KRA5211ABCA8
3628,J52HX99,미래HX99모비스콜,KRA5211AFCA9
3629,J52HY06,미래HY06POSCO홀콜,KRA5211ANCA3
3630,J52HY14,미래HY14SKC콜,KRA5211AXCA2
3631,J52HY32,미래HY32LG생건콜,KRA5211BFCA7
3632,J52HY44,미래HY44현대상선콜,KRA5211BTCA8
3633,J52HY49,미래HY49아모레콜,KRA5211BZCA5
3634,J52HY79,미래HY79카카뱅크콜,KRA5211CWCA0
3635,J52HZ83,미래HZ83삼성전자콜,KRA521110CB9
3636,J52HZ93,미래HZ93두산에너콜,KRA521120CB8
3637,J52J006,미래J006삼성전자콜,KRA521106D14
3638,J52J007,미래J007삼성전자콜,KRA521107D13
3639,J52J008,미래J008삼성전자풋,KRA521208D11
3640,J52J012,미래J012LG에너지콜,KRA521112D16
3641,J52J018,미래J018POSCO홀콜,KRA521118D10
3642,J52J019,미래J019POSCO홀콜,KRA521119D19
3643,J52J036,미래J036포스코퓨콜,KRA521136D18
3644,J52J040,미래J040SK하이닉콜,KRA521140D12
3645,J52J054,미래J054모비스콜,KRA521154D15
3646,J52J060,미래J060SK텔레콤콜,KRA521160D17
3647,J52J064,미래J064SK이노콜,KRA521164D13
3648,J52J068,미래J068기아콜,KRA521168D19
3649,J52J081,미래J081한국항공콜,KRA521181D12
3650,J52J089,미래J089LG이노텍콜,KRA521189D14
3651,J52J105,미래J105삼성엔지콜,KRA5211A5D15
3652,J52J109,미래J109삼성물산콜,KRA5211A9D11
3653,J52J116,미래J116KB금융풋,KRA5212AGD19
3654,J52J122,미래J122SK콜,KRA5211AND11
3655,J52J177,미래J177삼성전자콜,KRA521103D25
3656,J52J178,미래J178삼성전자콜,KRA521104D24
3657,J52J179,미래J179삼성전자콜,KRA521105D23
3658,J52J180,미래J180삼성전자콜,KRA521106D22
3659,J52J181,미래J181삼성전자콜,KRA521107D21
3660,J52J182,미래J182삼성전자콜,KRA521108D20
3661,J52J183,미래J183삼성전자콜,KRA521109D29
3662,J52J186,미래J186삼성전자풋,KRA521212D23
3663,J52J190,미래J190LG에너지풋,KRA521216D29
3664,J52J194,미래J194POSCO홀콜,KRA521120D24
3665,J52J195,미래J195POSCO홀콜,KRA521121D23
3666,J52J196,미래J196POSCO홀풋,KRA521222D21
3667,J52J198,미래J198카카오콜,KRA521124D20
3668,J52J199,미래J199카카오풋,KRA521225D28
3669,J52J201,미래J201현대차콜,KRA521127D27
3670,J52J202,미래J202현대차콜,KRA521128D26
3671,J52J206,미래J206SK텔레콤콜,KRA521132D20
3672,J52J207,미래J207SK텔레콤콜,KRA521133D29
3673,J52J209,미래J209한국전력콜,KRA521135D27
3674,J52J210,미래J210한국전력콜,KRA521136D26
3675,J52J211,미래J211한국전력콜,KRA521137D25
3676,J52J214,미래J214기아콜,KRA521140D20
3677,J52J215,미래J215SK하이닉콜,KRA521141D29
3678,J52J218,미래J218두산에너콜,KRA521144D26
3679,J52J224,미래J224셀트리온콜,KRA521150D27
3680,J52J225,미래J225셀트리온콜,KRA521151D26
3681,J52J228,미래J228모비스콜,KRA521154D23
3682,J52J229,미래J229모비스콜,KRA521155D22
3683,J52J230,미래J230모비스콜,KRA521156D21
3684,J52J231,미래J231엘지전자콜,KRA521157D20
3685,J52J237,미래J237호텔신라콜,KRA521163D22
3686,J52J238,미래J238호텔신라콜,KRA521164D21
3687,J52J245,미래J245삼성전기콜,KRA521171D22
3688,J52J250,미래J250LG이노텍콜,KRA521176D27
3689,J52J252,미래J252삼성엔지콜,KRA521178D25
3690,J52J253,미래J253삼성엔지콜,KRA521179D24
3691,J52J258,미래J258LG생건콜,KRA521184D27
3692,J52J259,미래J259LG생건콜,KRA521185D26
3693,J52J260,미래J260SK콜,KRA521186D25
3694,J52J265,미래J265셀트헬스콜,KRA521191D28
3695,J52J267,미래J267케이티지콜,KRA521193D26
3696,J52J268,미래J268케이티지콜,KRA521194D25
3697,J52J271,미래J271삼성바이콜,KRA521197D22
3698,J52J272,미래J272삼성바이콜,KRA521198D21
3699,J52J280,미래J280KB금융콜,KRA5211A6D22
3700,J52J290,미래J290롯데케미콜,KRA5211AGD28
3701,J52J351,미래J351삼성전자콜,KRA521102D34
3702,J52J352,미래J352삼성전자콜,KRA521103D33
3703,J52J353,미래J353삼성전자콜,KRA521104D32
3704,J52J354,미래J354삼성전자콜,KRA521105D31
3705,J52J355,미래J355삼성전자콜,KRA521106D30
3706,J52J356,미래J356삼성전자콜,KRA521107D39
3707,J52J357,미래J357삼성전자풋,KRA521208D37
3708,J52J358,미래J358삼성전자풋,KRA521209D36
3709,J52J362,미래J362네이버콜,KRA521113D31
3710,J52J363,미래J363네이버콜,KRA521114D30
3711,J52J364,미래J364네이버콜,KRA521115D39
3712,J52J365,미래J365네이버콜,KRA521116D38
3713,J52J366,미래J366네이버콜,KRA521117D37
3714,J52J368,미래J368네이버풋,KRA521219D34
3715,J52J370,미래J370SK텔레콤콜,KRA521121D31
3716,J52J371,미래J371SK텔레콤콜,KRA521122D30
3717,J52J374,미래J374현대차콜,KRA521125D37
3718,J52J375,미래J375현대차콜,KRA521126D36
3719,J52J376,미래J376현대차콜,KRA521127D35
3720,J52J380,미래J380카카오콜,KRA521131D39
3721,J52J381,미래J381카카오콜,KRA521132D38
3722,J52J382,미래J382카카오콜,KRA521133D37
3723,J52J385,미래J385LG에너지콜,KRA521136D34
3724,J52J386,미래J386LG에너지콜,KRA521137D33
3725,J52J387,미래J387LG에너지콜,KRA521138D32
3726,J52J388,미래J388LG에너지콜,KRA521139D31
3727,J52J392,미래J392POSCO홀콜,KRA521143D35
3728,J52J393,미래J393POSCO홀콜,KRA521144D34
3729,J52J395,미래J395기아콜,KRA521146D32
3730,J52J396,미래J396기아콜,KRA521147D31
3731,J52J397,미래J397기아풋,KRA521248D39
